일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2019-08-11 13:00,28.5,155.3,2.4,0,67.4
2019-08-11 14:00,30.4,168.4,2,0,60.9
2019-08-11 15:00,29.4,226.7,0.9,0,66.2
2019-08-11 16:00,30.1,161,1.8,0,63.4
2019-08-11 17:00,29.1,338.2,1.1,0,64.3
2019-08-11 18:00,27.7,341.7,1.6,0,68.1
2019-08-11 19:00,27.1,347.6,1.3,0,74.8
2019-08-11 20:00,26.7,345,1.4,0,76.8
2019-08-11 21:00,26.7,345.1,0.9,0,78.8
2019-08-11 22:00,26.6,349.4,0.8,0,80.6
2019-08-11 23:00,27.2,337,1.1,0,78.8
2019-08-12 0:00,27.5,62.1,1.1,0,78.9
2019-08-12 1:00,27.2,0,0.3,0,82.8
2019-08-12 2:00,26.7,10.7,1,0,84.2
2019-08-12 3:00,26.2,27,0.7,0,86.4
2019-08-12 4:00,26.1,0,0.3,0,88.7
2019-08-12 5:00,26.1,154,0.7,0,86.7
2019-08-12 6:00,27.1,187.1,1.3,0,82.6
2019-08-12 7:00,27.7,180.6,1.3,0,80.3
2019-08-12 8:00,29.2,211.4,1.6,0,70.2
2019-08-12 9:00,29.7,215.8,2.4,0,66.4
2019-08-12 10:00,31.5,170.4,3.1,0,64.8
2019-08-12 11:00,31.7,197.3,2.8,0,59.4
2019-08-12 12:00,32.3,211.2,3.1,0,56
2019-08-12 13:00,31.6,180.6,4.6,0,55.2
2019-08-12 14:00,32.2,206.6,3.4,0,57.2
2019-08-12 15:00,32.4,180.9,3.4,0,55
2019-08-12 16:00,32.1,183,3.9,0,56.4
2019-08-12 17:00,31.7,189.2,3.2,0,60.1
2019-08-12 18:00,30.6,170.1,3.5,0,62
2019-08-12 19:00,29,189.5,2.5,0,71.6
2019-08-12 20:00,28.2,167.4,1.9,0,75.7
2019-08-12 21:00,27.4,153.4,0.5,0,78.1
2019-08-12 22:00,27.6,71.6,0.6,0,76.1
2019-08-12 23:00,27,11.5,1.2,0,80.4
2019-08-13 0:00,27.1,14.1,1,0,79.4
2019-08-13 1:00,26.5,20,0.5,0,82.2
2019-08-13 2:00,26.3,12.8,0.9,0,80.1
2019-08-13 3:00,25.8,7.4,0.8,0,85.9
2019-08-13 4:00,25.9,25,0.9,0,85.8
2019-08-13 5:00,25.6,12.7,0.7,0,85.9
2019-08-13 6:00,25.4,0,0.2,0,86.4
2019-08-13 7:00,26.1,15.8,1.1,0,82.7
2019-08-13 8:00,28.7,10.1,1.3,0,73
2019-08-13 9:00,30.5,3.4,1.5,0,65.9
2019-08-13 10:00,32.1,334.9,0.9,0,60.1
2019-08-13 11:00,32.9,176.4,1.8,0,55.4
2019-08-13 12:00,33.5,189.4,1.6,0,55.9
2019-08-13 13:00,32.6,7.6,2.4,0,55
2019-08-13 14:00,33.5,351.3,1.9,0,51
2019-08-13 15:00,34.1,255.8,1.3,0,50.8
2019-08-13 16:00,33.5,12.4,1.8,0,51.4
2019-08-13 17:00,32.7,2.7,1.9,0,51.4
2019-08-13 18:00,31.9,319.3,1.3,0,53.1
2019-08-13 19:00,29.9,359,1,0,60.3
2019-08-13 20:00,29.1,13.9,1.4,0,64.6
2019-08-13 21:00,28.3,10.9,1.5,0,66.3
2019-08-13 22:00,27.4,8,1.6,0,71.4
2019-08-13 23:00,27.1,6.7,1.7,0,75.4
2019-08-14 0:00,27.2,1,1.9,2.5,76
2019-08-14 1:00,27.1,4.1,2.1,2.5,77.2
2019-08-14 2:00,27.3,6.5,2.7,2.5,76.1
2019-08-14 3:00,27.2,3.8,2.7,2.5,77.1
2019-08-14 4:00,27.1,11.6,2.1,2.5,78
2019-08-14 5:00,27,18.1,1.9,2.5,78.5
2019-08-14 6:00,27.1,354.4,2.2,2.5,78.8
2019-08-14 7:00,27.5,5.9,2,2.5,77.8
2019-08-14 8:00,28.1,6.9,2.2,2.5,75.9
2019-08-14 9:00,28.9,16.5,2,2.5,72.8
2019-08-14 10:00,30.1,8.1,2,2.5,67.1
2019-08-14 11:00,31.1,354.6,2.7,2.5,64.2
2019-08-14 12:00,31.4,7,2,2.5,64.1
2019-08-14 13:00,31.4,17.8,2.1,2.5,65.2
2019-08-14 14:00,30.5,355.2,3,2.5,65.2
2019-08-14 15:00,30.2,357.3,3,2.5,66.7
2019-08-14 16:00,31,344.5,1.9,2.5,65.2
2019-08-14 17:00,30,8.3,2.1,2.5,67.3
2019-08-14 18:00,29.1,12.1,2,2.5,68.7
2019-08-14 19:00,28.6,356.7,2.1,2.5,69.4
2019-08-14 20:00,27.8,18.6,1.7,2.5,73.2
2019-08-14 21:00,27.1,26.8,1.5,2.5,77.3
2019-08-14 22:00,25.2,354.8,2.6,2.5,90.6
2019-08-14 23:00,25.2,356.5,1.6,2.5,91.4
2019-08-15 0:00,25.7,0.9,1.6,11,90
2019-08-15 1:00,26,1.6,1.8,11,88.9
2019-08-15 2:00,26.2,5.2,1.7,11,87.4
2019-08-15 3:00,26.2,3,2.1,11,86.6
2019-08-15 4:00,26.5,9.2,2.4,11,83.6
2019-08-15 5:00,26.5,12.7,2.2,11,83.8
2019-08-15 6:00,26.4,7.8,2.5,11,85.6
2019-08-15 7:00,25.9,7.9,2.2,11,90.1
2019-08-15 8:00,26,347,3,11,88.7
2019-08-15 9:00,27.1,347.9,2.6,11,83.6
2019-08-15 10:00,26.7,348.4,2,11,89.8
2019-08-15 11:00,26.3,1.3,2.5,11,88.5
2019-08-15 12:00,26.1,352,1.4,11,91.6
2019-08-15 13:00,26.2,355.7,1.1,11,93.8
2019-08-15 14:00,26.3,0.8,1.1,11,90.9
2019-08-15 15:00,26.1,336.9,1,11,93.3
2019-08-15 16:00,26.5,356.7,1.1,11,88
2019-08-15 17:00,27.1,331.9,1,11,86.8
2019-08-15 18:00,26.9,318.5,1.2,11,83.8
2019-08-15 19:00,26.5,307.9,1.1,11,84.6
2019-08-15 20:00,25.8,68.4,0.9,11,89.6
2019-08-15 21:00,26.3,57,0.5,11,84.4
2019-08-15 22:00,27,269.4,1.1,11,78.9
2019-08-15 23:00,26.6,310.9,1.1,11,80.7
2019-08-16 0:00,26.6,293.9,1.5,0,79.4
2019-08-16 1:00,26.6,262.3,1.7,0,78.7
2019-08-16 2:00,26.5,288.6,1.3,0,76.9
2019-08-16 3:00,26.3,258.8,0.7,0,75.5
2019-08-16 4:00,26.4,246.4,1.8,0,74.9
2019-08-16 5:00,26.5,297,1.4,0,73.9
2019-08-16 6:00,26.4,231.7,1.1,0,73.9
2019-08-16 7:00,26.2,188,1.7,0,78.3
2019-08-16 8:00,28.2,233,1.1,0,70.3
2019-08-16 9:00,29.5,254.6,1.4,0,63.2
2019-08-16 10:00,29.4,281.8,2,0,64.5
2019-08-16 11:00,31.5,211.8,1.7,0,61.1
2019-08-16 12:00,29.2,248.2,1.8,0,68
2019-08-16 13:00,31.6,317.8,1.7,0,56
2019-08-16 14:00,31.6,222.4,2.1,0,62.9
2019-08-16 15:00,31.5,214.8,2.4,0,57.7
2019-08-16 16:00,31.5,222.9,2.1,0,60.2
2019-08-16 17:00,29.9,228.7,2.4,0,62.5
2019-08-16 18:00,29,226,2.2,0,67
2019-08-16 19:00,28.7,206.6,1.8,0,68.9
2019-08-16 20:00,28.4,201.9,2.2,0,68.7
2019-08-16 21:00,27.7,199.7,1.4,0,71.5
2019-08-16 22:00,27.1,200.3,1.3,0,74.3
2019-08-16 23:00,26.1,222.4,0.7,0,78.5
2019-08-17 0:00,26.1,200.1,0.7,0,79.2
2019-08-17 1:00,25.2,110.1,0.5,0,83.1
2019-08-17 2:00,25.7,229.6,0.7,0,79.9
2019-08-17 3:00,24.7,8.6,0.6,0,84.2
2019-08-17 4:00,25,282,0.8,0,80.1
2019-08-17 5:00,24.7,315,1.1,0,80.8
2019-08-17 6:00,24.2,313,1,0,80.8
2019-08-17 7:00,23.8,18.5,0.5,0,82.8
2019-08-17 8:00,26.6,105,0.6,0,72.2
2019-08-17 9:00,28.6,145.8,1.1,0,58.9
2019-08-17 10:00,30.5,134.2,0.6,0,51.5
2019-08-17 11:00,31.1,255.1,1.6,0,48.9
2019-08-17 12:00,31.9,202.3,1.9,0,51.8
2019-08-17 13:00,31.4,215,2.7,0,51.3
2019-08-17 14:00,30.9,178.4,3,0,54
2019-08-17 15:00,30.4,179.6,3.8,0,56.1
2019-08-17 16:00,30.4,188.4,3.2,0,56.1
2019-08-17 17:00,30.3,203.5,2.6,0,53.7
2019-08-17 18:00,29.5,209.6,2.2,0,54.9
2019-08-17 19:00,27.9,239.7,2.1,0,58.9
2019-08-17 20:00,27.2,223,1.9,0,68.8
2019-08-17 21:00,26.7,210,2,0,72.5
2019-08-17 22:00,26.6,210.5,2.8,0,71.8
2019-08-17 23:00,26.2,226.3,1.7,0,72.6
2019-08-18 0:00,26.2,244.7,1.1,0,71.7
2019-08-18 1:00,26.1,268.8,1.4,0,73.5
2019-08-18 2:00,25.8,229.1,1.2,0,77.1
2019-08-18 3:00,25,0,0.3,0,81.2
2019-08-18 4:00,25.5,293.2,1,0,79.3
2019-08-18 5:00,24.8,0,0.4,0,82.8
2019-08-18 6:00,25,288.2,0.6,0,82.1
2019-08-18 7:00,25.4,0,0.4,0,82.5
2019-08-18 8:00,26.6,279.9,0.8,0,76.3
2019-08-18 9:00,27.4,51.3,0.9,0,72.4
2019-08-18 10:00,28.7,327.3,1,0,67.1
2019-08-18 11:00,30.1,206.7,1.6,0,59.1
2019-08-18 12:00,29.2,163,2.6,0,70.1
2019-08-18 13:00,31.2,175.2,2.5,0,62.9
2019-08-18 14:00,31.7,205.4,2.5,0,58.3
2019-08-18 15:00,31.4,182.4,3.1,0,60.3
2019-08-18 16:00,30.2,187.6,3.6,0,64
2019-08-18 17:00,28.8,163,3,0,72.7
2019-08-18 18:00,28.6,210.3,1.8,0,71.9
2019-08-18 19:00,27.7,191.6,2,0,75.3
2019-08-18 20:00,27.4,227,1.8,0,73
2019-08-18 21:00,26.4,0,0.3,0,77.2
2019-08-18 22:00,26.2,0,0.4,0,75.8
2019-08-18 23:00,26,300.9,0.6,0,71.1
2019-08-19 0:00,25.3,20,0.6,0,80.9
2019-08-19 1:00,25,20.1,1.3,0,79.7
2019-08-19 2:00,24.9,32.2,0.9,0,80
2019-08-19 3:00,24.3,56.8,0.6,0,84.4
2019-08-19 4:00,24,16.3,1,0,84.6
2019-08-19 5:00,23.6,12,1,0,86.6
2019-08-19 6:00,23.6,10.7,0.8,0,88.7
2019-08-19 7:00,24.5,10.3,1,0,84.9
2019-08-19 8:00,25.6,1.1,1,0,82.2
2019-08-19 9:00,27.2,326.6,0.8,0,72.8
2019-08-19 10:00,28.7,9.5,1.2,0,68.3
2019-08-19 11:00,28.6,181.4,2.5,0,68.8
2019-08-19 12:00,29.1,160.4,2.6,0,64.8
2019-08-19 13:00,29.6,174.9,2.6,0,66.1
2019-08-19 14:00,29.6,164.9,1.7,0,64.8
2019-08-19 15:00,29.1,320.1,0.8,0,65
2019-08-19 16:00,29.2,101.9,0.9,0,64.4
2019-08-19 17:00,27.6,152.8,1,0,68.8
2019-08-19 18:00,26.6,143.6,1,0,74.1
2019-08-19 19:00,26.2,18.7,0.7,0,76.6
2019-08-19 20:00,25.6,337,0.6,0,80.6
2019-08-19 21:00,25.7,331.5,1.2,0,80.9
2019-08-19 22:00,25.1,351,0.5,0,80.5
2019-08-19 23:00,25.2,17,0.8,0,82.6
2019-08-20 0:00,25.1,38.6,0.7,0,80.7
2019-08-20 1:00,24.5,359,0.6,0,82.4
2019-08-20 2:00,24.5,3.1,1.4,0,83
2019-08-20 3:00,24.2,23.9,1.2,0,82.1
2019-08-20 4:00,24.6,25.9,0.9,0,82.8
2019-08-20 5:00,24.6,357.2,1.6,0,80.8
2019-08-20 6:00,24.6,8.1,1.4,0,80.3
2019-08-20 7:00,24.8,359.6,1.6,0,79.2
2019-08-20 8:00,25.4,40.8,1.4,0,76.1
2019-08-20 9:00,25.9,294.6,1.8,0,70.3
2019-08-20 10:00,26.4,12.2,1.9,0,68.1
2019-08-20 11:00,27.3,341.2,1.5,0,62.3
2019-08-20 12:00,28.2,334.6,1.3,0,60.5
2019-08-20 13:00,27.1,240.5,1.7,0,66.5
2019-08-20 14:00,27.6,352.2,1.5,0,66.3
2019-08-20 15:00,26.8,297.6,0.8,0,70.2
2019-08-20 16:00,27.1,6,2.3,0,68.2
2019-08-20 17:00,27.6,300.7,0.9,0,64.4
2019-08-20 18:00,26,359.4,1.7,0,68.3
2019-08-20 19:00,25.6,341.1,1.1,0,70.2
2019-08-20 20:00,25.3,57.5,1.2,0,71.9
2019-08-20 21:00,25.1,271.5,1,0,72.4
2019-08-20 22:00,24.6,37.3,1.6,0,74.8
2019-08-20 23:00,24.2,1.9,1.6,0,78.1
2019-08-21 0:00,24.1,2.2,1.9,7.5,79.7
2019-08-21 1:00,24,21.2,1.1,7.5,80.6
2019-08-21 2:00,24.4,3,1.2,7.5,77.9
2019-08-21 3:00,24.5,17.4,1.1,7.5,77.9
2019-08-21 4:00,24.6,9.5,1.2,7.5,76.9
2019-08-21 5:00,24.4,11.2,0.7,7.5,78.3
2019-08-21 6:00,24.5,22,0.9,7.5,78.6
2019-08-21 7:00,24.3,0,0.3,7.5,82.1
2019-08-21 8:00,25.4,0,0.4,7.5,79.8
2019-08-21 9:00,26.7,15.3,1.1,7.5,73.2
2019-08-21 10:00,26.8,0.6,0.7,7.5,73.9
2019-08-21 11:00,27.1,356.5,0.9,7.5,75.6
2019-08-21 12:00,28,177.5,0.7,7.5,72.3
2019-08-21 13:00,27.8,193.4,2.7,7.5,73.8
2019-08-21 14:00,29,206.4,0.6,7.5,69
2019-08-21 15:00,27.4,165.7,3.1,7.5,75.9
2019-08-21 16:00,26.7,169.1,2.3,7.5,81.1
2019-08-21 17:00,26.3,163.9,1.7,7.5,85.2
2019-08-21 18:00,26.1,0,0.4,7.5,88.7
2019-08-21 19:00,26.3,139.9,0.7,7.5,86.2
2019-08-21 20:00,25.6,0,0.4,7.5,93.1
2019-08-21 21:00,25.2,0,0.1,7.5,93.7
2019-08-21 22:00,25.3,184.1,1.2,7.5,93.8
2019-08-21 23:00,25.2,0,0.4,7.5,94.1
2019-08-22 0:00,25.3,180.6,0.7,65.5,95.4
2019-08-22 1:00,25.6,186.4,2.6,65.5,95.6
2019-08-22 2:00,25.5,200.8,1.9,65.5,93.7
2019-08-22 3:00,25,220.2,2.1,65.5,95.5
2019-08-22 4:00,24.9,176.2,1.6,65.5,94.8
2019-08-22 5:00,24.9,191.9,2.1,65.5,95.6
2019-08-22 6:00,25.5,183.9,2.9,65.5,94.4
2019-08-22 7:00,25.6,184.8,3.7,65.5,94.5
2019-08-22 8:00,25.4,212.2,3.1,65.5,95
2019-08-22 9:00,25.4,199.3,2.8,65.5,94.6
2019-08-22 10:00,25.5,196.7,2.2,65.5,92.9
2019-08-22 11:00,25.7,197.8,3,65.5,93.5
2019-08-22 12:00,25.9,196.7,2.8,65.5,92.7
2019-08-22 13:00,25.7,197.6,2.4,65.5,93.1
2019-08-22 14:00,26.3,223.8,3.1,65.5,85.8
2019-08-22 15:00,26.5,217.3,2.5,65.5,84.9
2019-08-22 16:00,27.6,223.2,2.7,65.5,79.5
2019-08-22 17:00,28.5,191.7,1.4,65.5,77.2
2019-08-22 18:00,27.8,204.2,1.8,65.5,79.4
2019-08-22 19:00,27,219.8,1.4,65.5,82.9
2019-08-22 20:00,25.9,185.6,0.5,65.5,89.2
2019-08-22 21:00,25.7,0,0.2,65.5,90.3
2019-08-22 22:00,25.7,0,0.3,65.5,88
2019-08-22 23:00,26.2,294.5,0.5,65.5,83.2
2019-08-23 0:00,25.2,0,0.2,0.5,90.2
2019-08-23 1:00,25.7,288.8,0.5,0.5,84.8
2019-08-23 2:00,24.9,0,0.2,0.5,88.6
2019-08-23 3:00,24.5,0,0.3,0.5,84.9
2019-08-23 4:00,24.3,331.9,0.5,0.5,83.6
2019-08-23 5:00,24.3,0,0.4,0.5,85.7
2019-08-23 6:00,24.8,323.8,1.1,0.5,80.2
2019-08-23 7:00,24.6,304.7,0.5,0.5,81.8
2019-08-23 8:00,25.1,224.3,0.6,0.5,80
2019-08-23 9:00,26.1,228.9,0.6,0.5,76.3
2019-08-23 10:00,25.2,336.4,1.3,0.5,78.4
2019-08-23 11:00,25.6,319.1,0.9,0.5,66.9
2019-08-23 12:00,23.5,299.4,0.7,0.5,75.4
2019-08-23 13:00,25,312.7,0.6,0.5,69.8
2019-08-23 14:00,26.5,251.7,1.1,0.5,62.3
2019-08-23 15:00,28.4,227.2,1.5,0.5,58.1
2019-08-23 16:00,26.9,344.2,0.8,0.5,62.6
2019-08-23 17:00,27.7,280,0.7,0.5,58.1
2019-08-23 18:00,25.9,227.4,0.8,0.5,63.8
2019-08-23 19:00,25.6,299.2,0.8,0.5,66.5
2019-08-23 20:00,24.7,0,0.3,0.5,71.6
2019-08-23 21:00,24,0,0.1,0.5,75.5
2019-08-23 22:00,23.2,348.3,0.6,0.5,80.3
2019-08-23 23:00,22.9,331,0.7,0.5,83
2019-08-24 0:00,22.2,22.1,1.3,0,86
2019-08-24 1:00,22.2,23.9,1.2,0,83.9
2019-08-24 2:00,20.9,11.3,0.6,0,87.1
2019-08-24 3:00,21.4,0,0.3,0,82.8
2019-08-24 4:00,21,60.3,0.5,0,81.4
2019-08-24 5:00,20.5,0,0.4,0,80.4
2019-08-24 6:00,20,6.5,1,0,86.4
2019-08-24 7:00,20.9,0,0.3,0,84.8
2019-08-24 8:00,23.1,0,0.3,0,76
2019-08-24 9:00,25.5,224.7,0.7,0,47.9
2019-08-24 10:00,26.5,340.6,1.2,0,50.2
2019-08-24 11:00,27.6,222.5,1.6,0,46.1
2019-08-24 12:00,28.2,252.1,2,0,48.5
2019-08-24 13:00,27.5,339.3,1,0,45.6
2019-08-24 14:00,27.1,318.5,1.3,0,52.3
2019-08-24 15:00,26.8,341.3,1.6,0,51.6
2019-08-24 16:00,25.7,0,0.3,0,61
2019-08-24 17:00,28.3,5.1,0.5,0,48.5
2019-08-24 18:00,25.5,0,0.4,0,59.9
2019-08-24 19:00,24.1,0,0.3,0,65.2
2019-08-24 20:00,23.9,85.7,1,0,67.9
2019-08-24 21:00,23.9,21.6,1,0,69.1
2019-08-24 22:00,23.4,49,0.8,0,74.2
2019-08-24 23:00,22.8,22.3,1.7,0,72
2019-08-25 0:00,21.6,25.5,0.7,0,79
2019-08-25 1:00,21.6,34.9,0.6,0,78.7
2019-08-25 2:00,20.7,13.5,0.9,0,81.5
2019-08-25 3:00,20.7,25.8,1.5,0,77
2019-08-25 4:00,19.9,352.6,0.7,0,83.8
2019-08-25 5:00,20,334.4,0.5,0,82.4
2019-08-25 6:00,20.4,17.9,0.8,0,80.2
2019-08-25 7:00,20.9,7.9,0.7,0,78.8
2019-08-25 8:00,21.8,0,0.4,0,77.8
2019-08-25 9:00,22.7,12.9,1.2,0,72.1
2019-08-25 10:00,24.8,0,0.1,0,66.6
2019-08-25 11:00,27,209.2,0.9,0,57
2019-08-25 12:00,26.6,256.9,0.7,0,55.7
2019-08-25 13:00,26,214.4,1.7,0,58.2
2019-08-25 14:00,28.3,251.9,0.6,0,53.7
2019-08-25 15:00,28.6,221.1,1.8,0,51.3
2019-08-25 16:00,26.5,271.1,0.8,0,58.6
2019-08-25 17:00,26.1,230.1,2,0,59.4
2019-08-25 18:00,25.6,231.7,1.3,0,61.7
2019-08-25 19:00,24.4,295.5,0.5,0,68.3
2019-08-25 20:00,23.9,237.6,1.1,0,74
2019-08-25 21:00,23.6,208.9,0.6,0,74.8
2019-08-25 22:00,23.8,288.9,1.8,0,74.5
2019-08-25 23:00,22.3,0,0.4,0,81.6
2019-08-26 0:00,22.3,32.8,1,0,80.1
2019-08-26 1:00,21.2,17.3,1.1,0,84.9
2019-08-26 2:00,21.4,24.8,1.1,0,82.7
2019-08-26 3:00,20.4,11.6,0.8,0,87.6
2019-08-26 4:00,20.1,55.8,0.6,0,88.3
2019-08-26 5:00,20.2,26.9,1.3,0,85.9
2019-08-26 6:00,19.6,30.7,0.7,0,88.4
2019-08-26 7:00,20.3,25.9,1.2,0,84.7
2019-08-26 8:00,22.7,4.5,0.6,0,75.6
2019-08-26 9:00,25.1,2.1,1.1,0,64.7
2019-08-26 10:00,27.2,292.9,0.9,0,60.6
2019-08-26 11:00,28.5,337.4,2.1,0,57.7
2019-08-26 12:00,27.6,162.8,1.7,0,63.3
2019-08-26 13:00,27,177.6,4.1,0,63.7
2019-08-26 14:00,26.8,186.7,3.1,0,53.5
2019-08-26 15:00,27,152,4,0,62.2
2019-08-26 16:00,27.1,150.6,2.4,0,61
2019-08-26 17:00,26.1,187.7,2.5,0,68.2
2019-08-26 18:00,25.6,173.9,2.6,0,68.3
2019-08-26 19:00,24.6,177.4,2.1,0,70.5
2019-08-26 20:00,24.7,190.9,1.4,0,72.7
2019-08-26 21:00,24.2,169.3,1.6,0,72.9
2019-08-26 22:00,24,195.6,2.2,0,76
2019-08-26 23:00,23.7,158.3,0.7,0,78.2
2019-08-27 0:00,23.6,57.8,0.6,8,78.3
2019-08-27 1:00,23.7,75.6,0.6,8,78.7
2019-08-27 2:00,23.1,0,0.3,8,86.4
2019-08-27 3:00,21.7,8.8,1.3,8,92.8
2019-08-27 4:00,21.6,5.4,1.1,8,93
2019-08-27 5:00,21.1,355.6,1.4,8,90.9
2019-08-27 6:00,21,5.1,1,8,92.5
2019-08-27 7:00,20.7,0.3,1.6,8,92.3
2019-08-27 8:00,21.2,351,1.1,8,92.5
2019-08-27 9:00,22.2,4.5,1.6,8,92.3
2019-08-27 10:00,23.7,0,0.3,8,88.8
2019-08-27 11:00,23.7,0,0.3,8,88.3
2019-08-27 12:00,23.6,237.7,1,8,90
2019-08-27 13:00,23,295,0.5,8,92.5
2019-08-27 14:00,23.2,0,0.4,8,92.7
2019-08-27 15:00,23.2,0,0.2,8,92.7
2019-08-27 16:00,23.5,0,0.4,8,92.1
2019-08-27 17:00,23.8,144.7,0.7,8,89.8
2019-08-27 18:00,23.5,164.2,1.3,8,91.6
2019-08-27 19:00,23,165.7,1.7,8,91.3
2019-08-27 20:00,22.8,39.8,1,8,91.5
2019-08-27 21:00,22.7,349.7,1.2,8,91.3
2019-08-27 22:00,22.6,3.9,0.5,8,92.8
2019-08-27 23:00,22.5,72.6,0.6,8,91.5
2019-08-28 0:00,22.3,63.3,1.1,2.5,93.2
2019-08-28 1:00,22.4,0,0.4,2.5,94.1
2019-08-28 2:00,22.3,0,0.1,2.5,95.6
2019-08-28 3:00,22.2,0,0.3,2.5,94.5
2019-08-28 4:00,22.2,0,0.1,2.5,94.3
2019-08-28 5:00,22.3,0,0.2,2.5,94.5
2019-08-28 6:00,22.3,0,0.3,2.5,94.7
2019-08-28 7:00,22.5,83.8,0.5,2.5,94.6
2019-08-28 8:00,23,0,0,2.5,95.3
2019-08-28 9:00,23.1,14.1,0.6,2.5,93.1
2019-08-28 10:00,23.7,6.2,0.7,2.5,91.5
2019-08-28 11:00,24.8,0,0.4,2.5,82.2
2019-08-28 12:00,25.4,0,0.3,2.5,81.2
2019-08-28 13:00,24.9,152,1.8,2.5,84.6
2019-08-28 14:00,25.8,164.4,2.3,2.5,80.7
2019-08-28 15:00,25.3,167,2.5,2.5,82.3
2019-08-28 16:00,25.4,171.2,1.7,2.5,84.4
2019-08-28 17:00,25.2,164.5,1.8,2.5,82.6
2019-08-28 18:00,24.3,204.9,0.8,2.5,86.6
2019-08-28 19:00,23.2,329.6,0.6,2.5,93.6
2019-08-28 20:00,23.3,179.9,1.2,2.5,93.6
2019-08-28 21:00,23.1,266.8,0.6,2.5,91.7
2019-08-28 22:00,22.6,313.8,0.5,2.5,92
2019-08-28 23:00,22.2,0,0.4,2.5,92.2
2019-08-29 0:00,22.3,0,0.1,2,92.2
2019-08-29 1:00,22.5,191.9,0.5,2,92.1
2019-08-29 2:00,22.5,263.9,0.7,2,89.2
2019-08-29 3:00,22.2,0,0.1,2,90
2019-08-29 4:00,22.2,74.3,0.6,2,90.3
2019-08-29 5:00,22,0,0.4,2,92.5
2019-08-29 6:00,22,0,0.3,2,92.2
2019-08-29 7:00,22.1,0,0.4,2,93
2019-08-29 8:00,23.1,12.1,0.9,2,87.7
2019-08-29 9:00,22.7,0,0.4,2,92.8
2019-08-29 10:00,22.6,112.1,0.7,2,94
2019-08-29 11:00,23.1,242.1,0.7,2,89.9
2019-08-29 12:00,23.9,286.9,1.1,2,82.2
2019-08-29 13:00,23.4,160.6,1.2,2,89.3
2019-08-29 14:00,24.1,228,0.8,2,83.4
2019-08-29 15:00,23.7,185.6,2.3,2,83
2019-08-29 16:00,23.9,224.7,1.3,2,81.3
2019-08-29 17:00,23.7,207.7,1.5,2,75.5
2019-08-29 18:00,23.2,189.8,1.5,2,73
2019-08-29 19:00,21.9,85.3,0.9,2,82.1
2019-08-29 20:00,22.5,283.3,0.8,2,79.6
2019-08-29 21:00,22.5,248.9,1.7,2,81.1
2019-08-29 22:00,22.2,178.5,1.1,2,83.1
2019-08-29 23:00,21.4,0,0.4,2,86.2
2019-08-30 0:00,21.3,267.2,0.6,0,88.6
2019-08-30 1:00,21.1,0,0.3,0,88.4
2019-08-30 2:00,20.8,0,0.4,0,90
2019-08-30 3:00,21.5,245.4,0.7,0,85.6
2019-08-30 4:00,21,231,0.9,0,87.8
2019-08-30 5:00,19.9,0,0.4,0,92.5
2019-08-30 6:00,20.6,292.4,0.7,0,85.9
2019-08-30 7:00,20.3,188.1,0.7,0,89.6
2019-08-30 8:00,22.9,193.6,1.7,0,77.4
2019-08-30 9:00,24.4,222.1,1.4,0,68.6
2019-08-30 10:00,25.7,262.3,1.5,0,65.5
2019-08-30 11:00,26.7,286.3,1.8,0,51.3
2019-08-30 12:00,28.5,251.8,1.4,0,48.6
2019-08-30 13:00,27.2,344.7,1.9,0,47.6
2019-08-30 14:00,27.4,323.1,1.8,0,43.9
2019-08-30 15:00,28.6,254.2,1.9,0,43.2
2019-08-30 16:00,28.7,255.8,1.4,0,44.6
2019-08-30 17:00,27.7,227.6,2.6,0,49.6
2019-08-30 18:00,26.5,208.9,1.9,0,56
2019-08-30 19:00,25.6,231.7,0.9,0,59.2
2019-08-30 20:00,24.9,217.2,1.2,0,63.3
2019-08-30 21:00,24.2,242.3,1.1,0,65.8
2019-08-30 22:00,22.8,0,0.2,0,73.9
2019-08-30 23:00,22.3,0,0.4,0,74
2019-08-31 0:00,22.4,0,0.4,0,67.7
2019-08-31 1:00,21.9,13.7,0.8,0,66.3
2019-08-31 2:00,21.9,0.4,1.3,0,64.8
2019-08-31 3:00,21.5,316.8,0.8,0,64.9
2019-08-31 4:00,20.2,332.7,0.5,0,70.5
2019-08-31 5:00,19.8,338.6,0.6,0,73.6
2019-08-31 6:00,19.4,0,0.3,0,75.6
2019-08-31 7:00,19.9,0,0.2,0,71.1
2019-08-31 8:00,22.3,136.5,0.5,0,73.2
2019-08-31 9:00,25.8,183.1,0.5,0,56.5
2019-08-31 10:00,26.6,242.6,1.8,0,54.3
2019-08-31 11:00,26.4,297.2,1.5,0,46
2019-08-31 12:00,26.7,334.7,1.9,0,44.2
2019-08-31 13:00,27.9,298.6,1.3,0,43.6
2019-08-31 14:00,28.2,291.8,1.7,0,42.9
2019-08-31 15:00,29.2,269.6,1.3,0,46.6
2019-08-31 16:00,28.1,222.3,1.7,0,48.4
2019-08-31 17:00,27.6,203.4,2.4,0,51.8
2019-08-31 18:00,25.9,191.1,1.9,0,58.3
2019-08-31 19:00,24.7,170.2,0.9,0,64.1
2019-08-31 20:00,24.5,218.1,1.1,0,67.8
2019-08-31 21:00,23.4,0,0.2,0,73.8
